Text,Label
Anak saya jatuh dan kepalanya terbentur. Dia merasa sedikit pusing dan mual. Bisa kirim ambulans untuk pemeriksaan?,Medium
Saya merasa sakit perut yang sangat hebat dan mual. Ini sudah berlangsung beberapa jam. Bisa kirim ambulans?,Medium
Ada seorang pria di jalan yang pingsan. Napasnya terhenti beberapa detik. Tolong kirim ambulans secepatnya!,High
"Suami saya mengalami kesulitan bernapas, terasa berat di dadanya. Saya khawatir ini masalah jantung. Bisa kirim ambulans?",High
Anak saya terjatuh dari tangga dan tangannya bengkak. Bisa kirim ambulans?,Low
Saya terjatuh dari kursi dan punggung saya sakit sekali. Bisa kirim ambulans untuk periksa?,Medium
Ibu saya tiba-tiba pingsan dan napasnya terhenti. Tolong kirim ambulans dengan cepat!,High
Ada kecelakaan di dekat rumah saya. Seorang pengendara sepeda motor jatuh dan tidak bisa bergerak. Tolong segera kirim ambulans.,High
"Saya merasa mual, pusing, dan dada saya terasa sesak. Bisa kirim ambulans untuk pemeriksaan?",Medium
Kakek saya mengalami pendarahan di kepala setelah jatuh. Bisa kirim ambulans?,High
Seorang pria mengalami pendarahan parah setelah kecelakaan. Tidak ada tanda-tanda kehidupan. Mohon kirim ambulans secepatnya.,High
Saya kesulitan bernapas setelah makan sesuatu yang pedas. Bisa kirim ambulans?,Medium
"Ada seorang anak terjatuh di taman, tangannya terluka cukup parah. Bisa kirim ambulans?",Low
Saya merasa sangat pusing dan lemas. Tolong kirim ambulans untuk cek kondisi saya.,Medium
Kecelakaan mobil di jalan raya. Beberapa orang terlibat dan tidak bisa bergerak. Tolong kirim ambulans!,High
Bapak saya terjatuh dan mengeluh sakit di bagian dada. Bisa kirim ambulans untuk pemeriksaan?,High
"Saya mendengar suara keras di luar, seseorang pingsan dan tidak bisa bangun. Tolong kirim ambulans!",High
"Ada orang yang mengalami kejang-kejang di pasar, tubuhnya kaku dan tidak bergerak. Bisa kirim ambulans?",High
"Tangan saya terkilir setelah jatuh dari sepeda. Saya merasa sakit sekali, tapi masih bisa bergerak. Bisa kirim ambulans?",Low
Suami saya tiba-tiba pingsan dan napasnya terhenti. Tolong kirim ambulans secepatnya.,High
"Anak saya terjatuh dari tangga, namun dia bisa berjalan dan berbicara meskipun kesakitan. Bisa kirim ambulans?",Medium
Ibu saya merasa sangat lemah dan pusing setelah beberapa jam tidur. Bisa kirim ambulans untuk memeriksa?,Medium
"Ada kecelakaan besar di dekat rumah saya, banyak orang terluka dan tidak sadar. Mohon kirim ambulans segera!",High
"Saya merasa sangat cemas, dada saya berdebar-debar dan terasa sesak. Bisa kirim ambulans?",Medium
Ada seorang pria terjatuh dan tidak bisa bangun setelah mengalami kecelakaan mobil. Bisa kirim ambulans?,High
Saya terjatuh dan punggung saya terasa sangat sakit. Saya bisa berdiri tapi kesulitan. Bisa kirim ambulans?,Medium
Anak saya pingsan setelah kelelahan bermain. Tolong kirim ambulans untuk memeriksa kondisi.,Medium
Saya merasa sangat sesak napas dan nyeri dada. Bisa kirim ambulans sekarang?,High
Seorang wanita hamil jatuh dan mengeluh sakit di perutnya. Tolong kirim ambulans secepatnya!,High
Saya merasa pusing dan nyeri di bagian leher setelah bekerja terlalu lama. Bisa kirim ambulans?,Low
"Saya melihat seseorang pingsan di jalan, tidak bisa bergerak sama sekali. Tolong kirim ambulans segera!",High
Ada orang yang terkena serangan jantung di rumah sakit. Tolong kirim ambulans dengan cepat!,High
"Saya mengalami pendarahan ringan setelah terjatuh, tapi saya masih bisa berjalan. Bisa kirim ambulans?",Low
"Seorang pria terjatuh dari tangga dan kepalanya terbentur, tidak bisa bergerak, tolong kirim ambulans cepat!",High
"Anak saya pingsan setelah demam tinggi, napasnya agak berat. Bisa kirim ambulans?",High
"Saya merasa pusing dan penglihatan saya kabur, sudah beberapa jam seperti ini. Bisa kirim ambulans?",Medium
"Ada kecelakaan mobil di depan rumah saya, dua orang terjebak di dalam mobil. Tolong kirim ambulans sekarang!",High
"Ibu saya jatuh dari kursi dan tidak bisa bangun, ada luka di kaki. Bisa kirim ambulans?",Medium
Saya tiba-tiba merasa sakit di dada dan napas saya terhenti sejenak. Mohon kirim ambulans cepat!,High
"Seorang pria sedang kejang-kejang di taman, tubuhnya sangat kaku. Bisa kirim ambulans?",High
"Saya terpeleset dan jatuh di kamar mandi, tulang belakang saya terasa sakit. Bisa kirim ambulans?",Medium
"Bapak saya tiba-tiba pingsan dan tidak bisa di bangunkan, napasnya sangat lemah. Tolong segera kirim ambulans!",High
Anak saya terjatuh dari sepeda dan tangannya terluka parah. Bisa kirim ambulans?,Low
Saya mengalami sesak napas yang sangat parah setelah berlari. Bisa kirim ambulans?,Medium
"Ada seorang wanita di pasar yang tiba-tiba terjatuh, napasnya sangat pendek. Mohon kirim ambulans segera!",High
"Tangan saya terasa sangat sakit setelah kecelakaan, saya masih bisa bergerak. Bisa kirim ambulans?",Low
"Suami saya merasa sangat lemas dan mual setelah makan, napasnya menjadi cepat. Bisa kirim ambulans?",Medium
"Ada kecelakaan sepeda motor di jalan dekat rumah, pengendara tidak bergerak. Mohon kirim ambulans!",High
Kakek saya mengalami pendarahan di kepala setelah jatuh. Bisa kirim ambulans?,High
"Seorang wanita mengalami kejang-kejang di jalan, tubuhnya menggigil. Bisa kirim ambulans?",High
"Saya merasa sangat mual dan pusing, napas saya terengah-engah. Bisa kirim ambulans?",Medium
"Anak saya terjatuh dari pohon, dia menangis dan memegang tangannya yang terluka. Bisa kirim ambulans?",Low
"Saya merasa sakit yang sangat tajam di dada, saya khawatir ini serangan jantung. Tolong kirim ambulans!",High
Ada orang terjatuh di jalan setelah kecelakaan. Mereka tidak bisa bergerak. Tolong kirim ambulans segera!,High
"Saya merasa sangat kelelahan dan pusing, bisa kirim ambulans untuk cek kondisi saya?",Medium
Ibu saya tiba-tiba tidak bisa bicara dan kesulitan bergerak. Mohon segera kirim ambulans!,High
Ada seorang anak yang pingsan setelah bermain terlalu lama. Tolong kirim ambulans untuk cek kondisi.,Medium
Suami saya tiba-tiba tidak bisa bergerak dan pingsan. Bisa kirim ambulans segera?,High
"Saya terjatuh dari kursi, kepala saya terasa sangat pusing dan tubuh saya terasa berat. Bisa kirim ambulans?",Medium
Seorang pria sedang kesulitan bernapas setelah terkena alergi makanan. Bisa kirim ambulans?,High
"Saya merasa sakit di perut bagian bawah, dan ada pendarahan. Bisa kirim ambulans?",Medium
Ada seorang pria terjatuh di halaman dan tidak bisa bergerak. Bisa kirim ambulans?,Low
"Anak saya tiba-tiba demam tinggi dan tidak sadar, tolong segera kirim ambulans!",High
"Saya merasa sesak napas, dada terasa berat dan saya keringatan. Bisa kirim ambulans?",High
"Ada kecelakaan di depan rumah, seorang wanita terluka parah di kepala. Tolong kirim ambulans segera!",High
Saya mengalami kejang-kejang dan tidak bisa mengontrol tubuh saya. Tolong kirim ambulans!,High
"Saya merasa sedikit pusing dan mual, tapi tidak terlalu parah. Bisa kirim ambulans?",Low
"Ada kecelakaan motor di dekat rumah saya, korban tidak bergerak. Tolong segera kirim ambulans!",High
Tolong! Ibu saya tiba-tiba terjatuh dari kursi dan sekarang dia nggak bisa bangun! Kepalanya berdarah!,High
"Anak saya nggak sadar setelah jatuh dari tangga! Dia nggak bisa bergerak, tolong segera kirim ambulans!",High
"Saya tiba-tiba merasa sesak napas, jantung saya berdebar sangat cepat, saya nggak bisa bernapas dengan baik!",High
Ada kecelakaan mobil di depan rumah saya! Seseorang terjebak di dalam mobil dan nggak bisa keluar!,High
Kakek saya pingsan tiba-tiba dan sekarang mulutnya berbusa! Saya nggak tahu apa yang terjadi!,High
Saya merasa sangat pusing dan pandangan saya kabur banget. Saya takut kalau ini stroke! Tolong cepat datang!,High
"Tolong! Ada orang terjatuh di jalan, dia nggak bisa bergerak dan mukanya sangat pucat! Kirim ambulans!",High
Ibu saya terjatuh dari tempat tidur dan sekarang dia nggak bisa bangun. Dia kesulitan bernapas!,Medium
"Tangan saya terpotong sangat dalam setelah pisau terjatuh! Darahnya nggak berhenti keluar, tolong cepat!",High
"Saya merasa sangat sesak napas dan jantung saya kayak mau copot. Tolong, saya butuh ambulans sekarang juga!",High
"Ada seorang wanita di taman yang tiba-tiba kejang-kejang, tubuhnya kaku banget. Tolong kirim ambulans cepat!",High
Suami saya tiba-tiba nggak bisa ngomong dan tubuhnya kaku! Saya nggak tahu apa yang terjadi!,High
"Anak saya kejang-kejang, tubuhnya menggigil! Gimana ini? Tolong segera kirim ambulans!",High
Saya pingsan selama beberapa detik dan sekarang tubuh saya terasa lemas banget. Saya nggak bisa bergerak!,Medium
Ada orang tergeletak di jalan dan nggak ada yang bisa diajak bicara! Mereka nggak bisa gerak!,High
"Saya merasa pusing banget, dada saya sesak dan napas saya nggak teratur. Tolong segera datang!",High
Ibu saya pingsan setelah makan dan sekarang nggak bisa bangun. Napasnya lemah banget!,Medium
"Suami saya jatuh dari sepeda motor, kepalanya berdarah parah! Tolong kirim ambulans sekarang!",High
"Tolong, ada orang terjatuh dari motor! Mereka nggak bisa bergerak, darahnya banyak banget! Segera kirim ambulans!",High
"Saya baru saja jatuh dari tangga dan sekarang saya nggak bisa gerak, kepala saya terasa pusing banget!",Medium
Ada seorang pria di jalan yang terjatuh dan nggak sadar! Kami nggak bisa bangunkan dia! Kirim ambulans sekarang!,High
"Saya merasa sangat mual dan pusing banget, perut saya rasanya mau meledak. Tolong kirim ambulans!",Medium
"Bapak saya tiba-tiba pingsan, darahnya keluar dari mulutnya! Saya takut banget, bisa kirim ambulans?",High
"Ada kecelakaan besar di depan rumah, ada korban yang nggak sadar dan terjebak di dalam mobil. Tolong segera datang!",High
"Saya tiba-tiba kesulitan bernapas, dada saya terasa sangat berat dan saya nggak bisa ambil napas panjang!",High
"Suami saya terjatuh dari tempat tidur dan sekarang tubuhnya kaku, nggak bisa bergerak sama sekali!",Medium
"Anak saya pingsan setelah demam tinggi, tubuhnya sangat lemah dan dia nggak bisa bergerak!",High
Ada seorang pria yang baru saja kejang-kejang di pinggir jalan. Kami nggak bisa bantu apa-apa! Tolong kirim ambulans!,High
"Kakek saya nggak bisa bernapas, tubuhnya kaku dan matanya melotot! Tolong segera kirim ambulans!",High
"Saya pingsan di jalan dan nggak bisa gerak, tubuh saya terasa sangat berat! Tolong bantu saya!",Medium
"Tolong kirim ambulans! Ada yang jatuh di taman dan nggak sadar, saya takut dia nggak bisa bangun!",High
"Saya merasa sangat pusing, dada saya terasa sesak, jantung saya berdebar sangat cepat. Tolong cepat datang!",High
Anak saya kejang-kejang dan mulutnya berbusa! Saya nggak tahu apa yang harus dilakukan! Tolong segera kirim ambulans!,High
"Ada pria tergeletak di jalan dan nggak bisa bangun, mukanya sangat pucat! Kirim ambulans!",Medium
"Tolong, istri saya tiba-tiba pingsan dan nggak bisa bernapas! Mukanya sudah mulai kebiru-biruan!",High
"Ada kecelakaan besar! Seseorang terhimpit mobil, saya nggak bisa bergerak, tolong segera kirim ambulans!",High
Saya merasa pusing dan jantung saya sangat cepat. Rasanya seperti mau pingsan! Tolong cepat datang!,High
Anak saya kejang-kejang! Tubuhnya menggigil dan dia nggak sadar! Tolong kirim ambulans sekarang!,High
"Suami saya jatuh dari motor, kepalanya berdarah parah! Dia nggak bisa ngomong dan nggak sadar!",High
"Ibu saya terjatuh di kamar mandi, kepalanya terbentur dan dia nggak bisa bangun. Napasnya lemah banget!",High
"Tolong cepat! Kakek saya pingsan, darahnya keluar dari mulutnya, matanya melotot dan nggak bergerak!",High
"Tolong, ada pria tergeletak di jalan! Mukanya sangat pucat, nggak ada napas sama sekali!",High
"Saya kesulitan bernapas, dada saya terasa sangat berat, dan saya mulai merasa pusing!",High
"Ada orang pingsan di parkiran! Kami nggak bisa bangunkan dia, tolong segera kirim ambulans!",High
Suami saya tiba-tiba jatuh dan nggak bisa bangun! Kakinya terlihat patah dan darahnya keluar banyak!,High
"Anak saya tiba-tiba terjatuh dan nggak bisa bangun! Dia nggak bergerak, tubuhnya kaku banget!",High
"Tolong, ada yang terluka parah di kecelakaan motor! Darahnya keluar banyak, dan dia nggak sadar!",High
"Saya pingsan sebentar dan sekarang rasanya tubuh saya sangat lemas, saya nggak bisa bergerak sama sekali!",Medium
Ibu saya kesulitan bernapas! Mukanya mulai membiru dan tubuhnya terasa sangat dingin!,High
"Tolong, ada yang terjatuh dari pohon! Mereka nggak bisa bergerak dan kepalanya berdarah!",High
"Tangan saya terpotong sangat dalam, darahnya nggak berhenti keluar! Tolong cepat datang!",High
Ada kecelakaan di depan rumah saya! Seseorang terjebak di dalam mobil dan nggak bisa keluar!,High
"Suami saya nggak sadar setelah makan, napasnya nggak teratur dan tubuhnya mulai dingin!",High
"Tolong, saya nggak bisa bergerak setelah terjatuh! Punggung saya sangat sakit, dan saya nggak bisa bernapas dengan baik!",Medium
"Ada seorang wanita di jalan yang terjatuh! Mereka nggak sadar, mukanya sangat pucat dan tubuhnya kaku!",High
"Anak saya terjatuh dari tangga, dan sekarang dia nggak bisa bergerak. Saya takut dia cedera parah!",Medium
Tolong! Ada orang terjatuh dari jembatan! Kami nggak bisa menolongnya karena terhalang banyak kendaraan!,High
"Ada yang kejang-kejang di depan rumah! Dia nggak sadar, tubuhnya kaku banget, tolong kirim ambulans!",High
"Ibu saya tiba-tiba terjatuh, kepalanya terbentur, dan dia nggak bisa bangun. Mukanya sudah mulai membiru!",High
"Ada orang terperosok ke dalam sungai! Mereka nggak bisa berenang, tolong kirim ambulans cepat!",High
"Saya pingsan di rumah dan sekarang saya nggak bisa bangun, tubuh saya terasa sangat lemas!",Medium
"Suami saya kejang-kejang, tubuhnya menggigil dan nggak sadar. Saya nggak tahu apa yang terjadi!",High
Kakek saya jatuh dari tempat tidur dan sekarang nggak bisa bergerak! Mukanya mulai pucat dan napasnya lemah!,Medium
Anak saya sesak napas setelah bermain di luar! Mukanya mulai membiru dan dia nggak bisa bernapas dengan baik!,High
"Tolong kirim ambulans! Ada kecelakaan di depan, seseorang terjebak di mobil dan nggak bisa bergerak!",High
"Ada pria terjatuh dari motor, tubuhnya penuh darah dan dia nggak sadar sama sekali!",High
"Ibu saya tiba-tiba pingsan, dia nggak bergerak dan mulutnya mulai berbusa! Tolong cepat datang!",High
"Tolong, istri saya tiba-tiba pingsan dan nggak bisa bernapas! Mukanya sudah mulai kebiru-biruan!",High
"Ada kecelakaan besar! Seseorang terhimpit mobil, saya nggak bisa bergerak, tolong segera kirim ambulans!",High
Saya merasa pusing dan jantung saya sangat cepat. Rasanya seperti mau pingsan! Tolong cepat datang!,High
Anak saya kejang-kejang! Tubuhnya menggigil dan dia nggak sadar! Tolong kirim ambulans sekarang!,High
"Suami saya jatuh dari motor, kepalanya berdarah parah! Dia nggak bisa ngomong dan nggak sadar!",High
"Ibu saya terjatuh di kamar mandi, kepalanya terbentur dan dia nggak bisa bangun. Napasnya lemah banget!",High
"Tolong cepat! Kakek saya pingsan, darahnya keluar dari mulutnya, matanya melotot dan nggak bergerak!",High
"Tolong, ada pria tergeletak di jalan! Mukanya sangat pucat, nggak ada napas sama sekali!",High
"Saya kesulitan bernapas, dada saya terasa sangat berat, dan saya mulai merasa pusing!",High
"Ada orang pingsan di parkiran! Kami nggak bisa bangunkan dia, tolong segera kirim ambulans!",High
"Saya pingsan sebentar dan sekarang rasanya tubuh saya sangat lemas, saya nggak bisa bergerak sama sekali!",Medium
"Tolong, ada pria yang terjatuh dari tangga! Dia nggak sadar dan nggak bisa bergerak!",Medium
Ibu saya kesulitan bernapas! Mukanya mulai membiru dan tubuhnya terasa sangat dingin!,Medium
"Suami saya nggak sadar setelah makan, napasnya nggak teratur dan tubuhnya mulai dingin!",Medium
"Saya pingsan di rumah dan sekarang saya nggak bisa bangun, tubuh saya terasa sangat lemas!",Medium
Kakek saya jatuh dari tempat tidur dan sekarang nggak bisa bergerak! Mukanya mulai pucat dan napasnya lemah!,Medium
"Tolong, saya nggak bisa bergerak setelah terjatuh! Punggung saya sangat sakit, dan saya nggak bisa bernapas dengan baik!",Medium
"Ada anak yang terluka cukup parah, dia kesakitan tapi masih bisa bicara, tolong segera datang!",Medium
"Ibu saya tiba-tiba pingsan, dia nggak bergerak dan mulutnya mulai berbusa! Tolong cepat datang!",Medium
