Text,Label
ibu saya sedikit lelah setelah berkebun seharian tapi sudah beristirahat dan merasa lebih segar,Low
tolong saya merasa sedikit sakit kepala tapi sudah diberi obat dan sedikit lebih baik,Low
tolong teman saya tidak sadar setelah mengalami kecelakaan dan wajahnya membiru darah keluar dari mulut,High
suami saya mengalami serangan jantung dia tergeletak tidak bisa bergerak dan kesulitan bernapas,High
ibu saya terjatuh dan kepalanya terbentur keras dia tidak bisa bergerak dan mulai kehilangan kesadaran,High
tolong anak saya tersedak dan sudah tidak bernapas saya panik tolong segera datang,High
tolong saya merasa sedikit sesak napas setelah berlari tetapi saya masih bisa berbicara dan duduk tenang,Medium
anak saya merasa mual setelah makan makanan pedas tapi masih bisa duduk dan minum air,Medium
suami saya merasa sedikit pusing setelah bekerja seharian tapi sudah diberi air dan tidur dengan nyaman,Medium
ibu saya merasa sedikit pusing dan lelah tapi sudah minum obat dan lebih baik,Medium
tolong saya sedikit sakit tenggorokan tapi sudah diberi obat dan merasa lebih baik,Low
suami saya sedikit batuk setelah beraktivitas tapi sudah diberi obat dan lebih nyaman,Low
anak saya sedikit alergi setelah terkena debu tapi sudah diberi obat dan tidur lebih nyenyak,Low
ibu saya sedikit lelah setelah memasak seharian tapi sudah beristirahat dan lebih segar,Low
tolong saya merasa sedikit kelelahan setelah beraktivitas tapi sudah beristirahat dan merasa lebih baik,Low
tolong suami saya terjatuh dari tangga dan pingsan dia tidak sadar dan tubuhnya tidak bisa digerakkan,High
tolong ada kecelakaan parah di jalan raya darah banyak dan dua orang tergeletak tidak bergerak,High
teman saya terjatuh dan tidak bisa bernapas tubuhnya terkulai tolong segera datang,High
tolong anak saya kejangkejang dan tidak bisa berhenti dia tidak sadar dan tubuhnya sangat lemas,High
suami saya merasa sedikit pusing setelah minum obat tapi masih bisa duduk dan tidur lebih nyenyak,Medium
anak saya sedikit lelah setelah berolahraga tapi sudah diberi air dan dia merasa lebih baik,Medium
ibu saya merasa sedikit mual setelah makan tapi sudah diberi obat dan lebih baik,Medium
tolong anak saya sedikit demam setelah bermain di luar tapi dia masih bisa tidur dan lebih baik,Medium
tolong saya sedikit sakit kepala setelah bekerja terlalu lama tapi sudah diberi obat dan lebih nyaman,Low
suami saya sedikit pegal setelah beraktivitas tapi sudah diberi salep dan tidur lebih nyenyak,Low
anak saya sedikit batuk setelah bermain di luar tapi sudah diberi obat dan tidur lebih nyaman,Low
ibu saya sedikit pusing setelah memasak seharian tapi sudah beristirahat dan merasa lebih baik,Low
tolong saya sedikit kelelahan setelah beraktivitas tapi sudah diberi air dan merasa lebih segar,Low
tolong teman saya pingsan di tengah jalan dan sudah tidak bergerak dia kehilangan kesadaran total,High
suami saya tibatiba jatuh dari tangga kepalanya terbentur keras dan darah keluar dari telinga,High
anak saya tidak bisa bernapas tubuhnya membiru dan dia mulai kejangkejang saya panik,High
tolong saya terjatuh dari motor dan punggung saya sangat sakit saya tidak bisa bergerak,High
tolong ibu saya kesulitan bernapas dan dadanya terasa sangat berat tolong segera datang,High
suami saya merasa pusing dan mual setelah makan daging yang tidak matang tapi dia masih bisa berbicara,Medium
tolong anak saya sedikit sesak napas setelah berlari tapi dia masih bisa bicara pelan,Medium
tolong saya merasa pusing dan dada saya terasa berat tetapi masih bisa berdiri dan berbicara,Medium
anak saya sedikit menggigil setelah kedinginan tetapi dia masih bisa bermain dan tidak demam,Medium
tolong saya sedikit mual setelah makan tapi sudah diberi air dan merasa lebih baik,Low
suami saya sedikit lelah setelah bekerja tapi sudah beristirahat dan merasa lebih baik,Low
ibu saya sedikit pegal di punggung setelah seharian berkebun tapi sudah diberi salep dan lebih baik,Low
tolong saya sedikit batuk setelah keluar rumah tapi sudah diberi obat batuk dan merasa lebih lega,Low
ada orang yang pingsan di depan rumah wajahnya membiru dan tidak bergerak tolong datang cepat,High
anak saya jatuh ke dalam kolam dia tidak bisa bernapas dan tubuhnya terasa lemas tolong segera datang,High
suami saya tibatiba kesulitan bernapas tubuhnya sangat lemas dan mulai pingsan tolong datang cepat,High
anak saya sedikit demam setelah bermain di luar tapi dia masih bisa makan dan berbicara,Medium
ibu saya sedikit kelelahan setelah memasak seharian tapi sudah diberi air dan tidur lebih nyaman,Medium
tolong saya merasa sedikit mual dan pusing setelah makan pedas tapi sudah diberi obat dan lebih baik,Medium
suami saya merasa sedikit sesak napas setelah berolahraga tapi dia masih bisa berbicara pelan,Medium
tolong saya sedikit sakit kepala setelah bekerja tapi sudah diberi obat dan tidur lebih nyenyak,Low
anak saya sedikit batuk setelah bermain di luar tapi sudah diberi obat dan tidur dengan nyaman,Low
suami saya sedikit pegalpegal setelah seharian bekerja tapi sudah diberi salep dan lebih baik,Low
ibu saya sedikit pusing setelah memasak seharian tapi sudah diberi air dan lebih segar,Low
tolong saya sedikit kelelahan setelah beraktivitas panjang tapi sudah diberi air dan merasa lebih baik,Low
tolong ada orang yang pingsan dan tidak bernapas wajahnya mulai membiru kami butuh bantuan segera,High
anak saya jatuh dan kepalanya terbentur keras dia tidak sadar dan ada pendarahan dari mulutnya,High
suami saya terjatuh dan kepalanya terbentur keras dia tidak bergerak dan mata nya terpejam,High
ibu saya tidak sadar setelah jatuh dari tangga dan mengeluarkan banyak darah tolong segera datang,High
tolong saya sedikit mual setelah makan tapi masih bisa tidur dan merasa lebih baik,Medium
anak saya merasa sedikit lelah setelah bermain seharian tapi sudah diberi air dan tidur nyenyak,Medium
suami saya sedikit sesak napas setelah beraktivitas berat tapi masih bisa berbicara pelan dan minum air,Medium
tolong saya merasa sedikit lelah dan pusing setelah bekerja tapi sudah diberi obat dan sedikit lebih baik,Medium
ibu saya sedikit alergi setelah makan buah tapi sudah diberi obat dan merasa lebih nyaman,Medium
anak saya sedikit batuk setelah bermain di luar tapi sudah diberi obat dan tidur dengan nyaman,Low
suami saya sedikit pegal setelah berolahraga tapi sudah diberi salep dan merasa lebih nyaman,Low
tolong saya sedikit lelah setelah seharian bekerja tapi sudah diberi air dan merasa lebih baik,Low
ibu saya sedikit demam setelah keluar rumah tapi sudah diberi obat dan tidur lebih nyenyak,Low
tolong suami saya tibatiba terjatuh dan tidak bisa bergerak tubuhnya dingin dan napasnya sangat lemah,High
anak saya kesulitan bernapas tubuhnya mulai membiru dan dia tidak bisa berbicara,High
ibu saya terserang stroke dia tidak bisa bergerak dan wajahnya terkulai,High
saya jatuh dari motor punggung saya sangat sakit dan saya tidak bisa bergerak,High
tolong ada orang yang pingsan di jalanan dan tidak bisa bernapas tolong datang cepat,High
anak saya merasa sedikit sesak napas setelah berlari tapi masih bisa berbicara pelan,Medium
suami saya sedikit mual setelah makan seafood tapi sudah diberi obat dan tidur,Medium
ibu saya merasa pusing dan sedikit gemetar setelah cuaca panas tapi masih bisa duduk dan minum air,Medium
tolong saya merasa sedikit sesak napas dan pusing tapi masih bisa berjalan pelan,Medium
anak saya mengalami ruam di kulit dan sedikit demam tapi masih bisa bermain,Medium
tolong saya merasa sedikit pusing setelah beraktivitas tapi sudah duduk dan merasa lebih baik,Low
anak saya sedikit pilek tapi sudah diberi obat dan tidur dengan tenang,Low
suami saya sedikit batuk setelah beraktivitas di luar tapi sudah diberi obat dan istirahat,Low
ibu saya merasa sedikit lelah setelah berjalan jauh tapi sudah duduk dan merasa lebih segar,Low
tolong saya sedikit sakit kepala setelah bekerja seharian tapi sudah diberi obat dan sedikit lebih baik,Low
tolong ada orang yang pingsan di jalan tidak bergerak dan tubuhnya mulai membiru,High
anak saya kecelakaan kepalanya terbentur keras dan dia pingsan tolong datang segera,High
tolong suami saya pingsan dan wajahnya mulai membiru dia tidak bisa bernapas,High
ibu saya baru saja jatuh dan pingsan tidak bergerak dan darah mengalir dari kepalanya,High
tolong saya terluka parah dan pendarahan hebat saya tidak bisa bergerak,High
tolong saya merasa pusing dan sedikit mual setelah keluar rumah tapi saya masih bisa beristirahat,Medium
anak saya merasa mual dan pusing setelah makan pedas tapi masih bisa bermain pelan,Medium
suami saya merasa sedikit sesak napas setelah berolahraga tapi sudah duduk dan minum air,Medium
ibu saya merasa sedikit pusing dan mual setelah makan tapi masih bisa duduk dan tidur sejenak,Medium
tolong saya sedikit sesak napas setelah terpapar asap rokok tapi sudah diberi air dan merasa lebih baik,Medium
tolong saya sedikit mual setelah makan tapi sudah diberi air dan merasa lebih baik,Low
anak saya merasa sedikit gatal dan bersinbersin setelah bermain di luar tapi sudah diberi obat,Low
ibu saya sedikit batuk dan tenggorokan terasa gatal tapi sudah diberi obat dan tidur nyenyak,Low
tolong saya sedikit pusing setelah berlari tapi sudah diberi air dan merasa lebih segar,Low
tolong saya terkena serangan jantung dada saya sangat sakit dan saya sulit bernapas,High
anak saya tersedak makanan dia tidak bisa bernapas dan mulai kejangkejang,High
tolong ada orang yang terluka parah dan pendarahannya sangat banyak saya tidak bisa menahan darahnya,High
suami saya kesulitan bernapas dan mulai pingsan tubuhnya terasa kaku tolong datang cepat,High
ibu saya terjatuh dan tidak bisa bergerak dia kehilangan kesadaran dan tubuhnya sangat dingin,High
tolong anak saya sedikit mual dan dia merasa sangat lelah setelah beraktivitas tapi masih bisa tidur,Medium
tolong saya merasa sedikit mual dan pusing setelah makan tapi sudah diberi obat dan tidur,Medium
ibu saya merasa sedikit lelah setelah berjalan jauh tapi sudah duduk dan merasa lebih nyaman,Medium
tolong saya sedikit sakit kepala setelah beraktivitas lama tapi sudah diberi obat dan sedikit lebih baik,Medium
tolong saya sedikit sakit tenggorokan setelah berteriak tapi sudah diberi obat dan tidur,Low
anak saya sedikit lelah setelah bermain tapi sudah diberi air dan tidur dengan nyenyak,Low
ibu saya sedikit mual setelah makan pedas tapi sudah diberi air hangat dan tidur lebih nyaman,Low
tolong saya sedikit alergi dan gatal setelah menggunakan produk baru tapi sudah diberi obat dan lebih baik,Low
tolong anak saya baru saja jatuh dari tangga dan kepalanya terbentur keras dia tidak bisa bergerak,High
suami saya terkena serangan jantung dia terkulai lemas dan napasnya sangat pendek,High
tolong ibu saya terjatuh dan terluka parah di kepala dia sudah pingsan dan darah keluar banyak,High
saya baru saja kecelakaan motor kaki saya patah dan pendarahan hebat saya tidak bisa bergerak,High
tolong saya tidak bisa bernapas dada saya sangat sakit dan napas saya terhenti,High
anak saya merasa pusing dan demam dia tidak mau makan dan merasa sangat lemah,Medium
suami saya tibatiba sesak napas dan merasa pusing setelah berolahraga tapi masih bisa berbicara pelan,Medium
ibu saya merasa pusing dan agak mual setelah keluar rumah di panas terik tapi dia masih bisa tidur,Medium
tolong saya merasa sedikit sesak napas dan dada saya terasa berat tapi masih bisa bergerak pelan,Medium
anak saya tibatiba muntah dan perutnya sakit tapi dia masih bisa minum sedikit air dan berbicara,Medium
tolong saya sedikit lelah setelah berjalan jauh tapi sudah duduk dan merasa sedikit lebih baik,Low
suami saya sedikit batuk setelah hujan tapi sudah diberi obat dan sekarang lebih nyaman,Low
ibu saya merasa sedikit pusing setelah terlalu lama berdiri tapi sudah duduk dan minum teh hangat,Low
tolong saya merasa sedikit mual setelah makan pedas tapi sudah diberi air dan sedikit lebih baik,Low
anak saya merasa sedikit gatal dan bersinbersin setelah bermain di luar tapi sudah diberi obat,Low
tolong ada orang yang mengalami pendarahan hebat dan tidak bisa bergerak darahnya terus keluar,High
anak saya terjatuh dari ketinggian tidak bergerak dan wajahnya sangat pucat tolong datang cepat,High
ibu saya kesulitan bernapas dan wajahnya sudah membiru tolong datang segera,High
suami saya pingsan dan tidak bisa bergerak setelah terjatuh dari tangga tubuhnya terasa dingin,High
tolong saya mengalami kecelakaan leher saya sakit dan saya tidak bisa bergerak sama sekali,High
tolong anak saya tibatiba demam tinggi dan menggigil tapi masih bisa tidur dan minum obat,Medium
ibu saya merasa mual dan sedikit pusing setelah makan tapi dia masih bisa duduk dan beristirahat,Medium
tolong saya sedikit kesulitan bernapas dan merasa sedikit pusing tapi saya masih bisa bergerak pelan,Medium
suami saya sedikit pusing setelah terlalu lama bekerja tapi dia masih bisa duduk dan minum air,Medium
tolong saya merasa sedikit mual dan perut saya terasa kram tapi saya masih bisa berbicara,Medium
tolong saya sedikit batuk dan tenggorokan saya terasa gatal tapi sudah diberi obat dan sedikit lebih baik,Low
anak saya merasa sedikit lelah setelah bermain di luar tapi sudah diberi air dan tidur dengan nyenyak,Low
tolong saya sedikit sakit kepala setelah bekerja seharian tapi sudah diberi obat dan sedikit lebih baik,Low
ibu saya merasa sedikit mual setelah makan banyak tapi sudah diberi air dan dia merasa lebih baik,Low
tolong anak saya terjatuh ke dalam kolam dan tidak bergerak sama sekali napasnya terhenti,High
suami saya kesulitan bernapas dan tubuhnya mulai kaku tolong datang segera,High
tolong saya terluka parah tubuh saya pendarahan dan saya tidak bisa bergerak sama sekali,High
anak saya kesetrum dan tubuhnya kejangkejang tolong bantu segera,High
tolong saya pingsan dan tubuh saya tidak bisa digerakkan saya kesulitan bernapas,High
tolong anak saya sedikit pusing dan perutnya mual setelah makan tapi masih bisa minum sedikit air,Medium
suami saya merasa sedikit pusing setelah terlalu lama bekerja di luar ruangan tapi dia masih bisa tidur,Medium
ibu saya merasa sedikit mual setelah makan pedas tapi sudah diberi air dan dia sedikit lebih baik,Medium
tolong saya sedikit pusing dan perut saya terasa tidak enak setelah makan tapi sudah diberi obat,Medium
anak saya merasa sedikit lelah dan sedikit mual tapi sudah diberi air dan beristirahat,Medium
tolong saya sedikit kelelahan setelah bekerja seharian tapi sudah istirahat dan merasa lebih baik,Low
tolong saya sedikit kelelahan setelah beraktivitas tapi sudah duduk sebentar dan merasa lebih segar,Low
tolong anak saya terjatuh dari tempat tidur dan tidak bergerak sama sekali saya takut dia terluka parah,High
ibu saya kesulitan bernapas napasnya sangat cepat dan tidak teratur dia hampir tidak bisa bicara,High
tolong saya baru saja kecelakaan motor kaki saya patah dan ada pendarahan hebat saya kesulitan bergerak,High
suami saya tibatiba pingsan setelah sesak napas dan sekarang dia nggak bisa bangun,High
tolong anak saya kesetrum tubuhnya kejang dan sekarang dia nggak bisa bergerak sama sekali,High
tolong anak saya sedang muntahmuntah dan perutnya sangat sakit tapi dia masih bisa minum sedikit air,Medium
suami saya merasa pusing dan hampir pingsan setelah bekerja keras tapi masih bisa berbicara pelan,Medium
ibu saya demam tinggi dan menggigil tapi masih bisa minum obat dan berbaring,Medium
saya tibatiba merasa sesak napas dan dada saya sakit sedikit tapi saya masih bisa berbicara,Medium
tolong saya merasa sedikit mual dan pusing setelah makan tapi sudah minum air dan lebih baik,Low
ibu saya merasa sedikit lelah setelah berbelanja tapi sudah diberi minum dan merasa lebih baik,Low
suami saya sedikit pegal setelah angkat berat di gym tapi sudah diberi salep dan lebih nyaman,Low
tolong saya sedikit batuk dan tenggorokan saya gatal setelah udara dingin tapi saya sudah minum teh hangat,Low
anak saya sedikit alergi terhadap debu tapi sudah diberi obat dan lebih baik sekarang,Low
tolong ada yang terluka parah di jalan darahnya keluar banyak dan dia tidak bisa bergerak,High
anak saya pingsan setelah terjatuh tubuhnya sangat kaku dan napasnya sangat lemah,High
ibu saya kesulitan bernapas wajahnya sudah berubah warna tolong datang segera,High
suami saya terjatuh dan kepalanya terbentur keras dia tidak bisa bergerak dan matanya terlihat kosong,High
tolong anak saya batuk terus menerus dan sekarang agak sesak napas tapi dia masih bisa minum air,Medium
ibu saya pusing dan merasa mual setelah keluar rumah tapi dia masih bisa tidur dan berbicara pelan,Medium
tolong saya sedikit kesulitan bernapas setelah lari tapi saya masih bisa duduk dan minum air,Medium
anak saya sedikit demam dan merasa lemah tapi dia masih bisa bermain dan makan sedikit,Medium
tolong saya sedikit pusing setelah terlalu lama di depan komputer tapi sudah beristirahat dan lebih baik,Low
ibu saya merasa sedikit lelah setelah belanja tapi sudah diberi teh hangat dan sekarang lebih nyaman,Low
suami saya merasa sedikit mual setelah makan pedas tapi sudah tidur sebentar dan lebih baik,Low
anak saya sedikit batuk dan hidungnya mampet tapi sudah diberi obat dan sekarang lebih tenang,Low
tolong saya sedikit pusing setelah terlalu lama duduk tapi sudah berdiri dan berjalan pelanpelan,Low
tolong anak saya pingsan dan napasnya berhenti tubuhnya sangat kaku dan saya tidak bisa membangunkannya,High
ibu saya terjatuh di kamar mandi dan kepalanya terbentur dia tidak bisa bergerak dan sangat lemas,High
tolong saya baru saja kecelakaan mobil kepala saya terbentur keras dan saya kesulitan bernapas,High
tolong ada yang sesak napas sangat parah tubuhnya menggigil dan tidak bisa berbicara datang cepat,High
anak saya merasa pusing dan perutnya sakit setelah makan dia sudah diberi obat dan sekarang lebih baik,Medium
ibu saya sedikit pusing dan mual setelah beraktivitas lama tapi dia masih bisa duduk dan minum air,Medium
tolong suami saya merasa sedikit nyeri di dada tapi masih bisa berbicara dan bergerak pelan,Medium
saya sedikit pusing setelah lama berada di luar tapi sudah diberi air dan merasa lebih segar,Medium
tolong saya merasa sedikit mual setelah makan tapi sudah diberi obat dan lebih nyaman,Medium
tolong saya sedikit sakit tenggorokan setelah berbicara lama tapi sudah diberi obat dan lebih baik,Low
anak saya sedikit alergi hidungnya tersumbat tapi sudah diberi obat dan tidur dengan nyenyak,Low
suami saya merasa sedikit pegal setelah olahraga tapi sudah diberi minyak angin dan lebih nyaman,Low
ibu saya sedikit demam tapi sudah diberi obat dan dia tertidur dengan nyaman,Low
tolong saya sedikit lelah setelah beraktivitas tapi sudah diberi teh hangat dan merasa lebih segar,Low
tolong saya lihat ada kecelakaan besar seseorang terhantam mobil dan dia nggak bergerak cepat datang,High
anak saya kejangkejang matanya melotot dan tubuhnya kaku banget tolong saya nggak tahu harus gimana,High
ibu saya pingsan sudah lebih dari 5 menit napasnya nggak teratur tolong ini serius,High
suami saya tibatiba jatuh pingsan dan dia nggak bisa bangun napasnya berat tolong cepat datang,High
tolong kecelakaan parah di jalan depan rumah saya dua orang terluka parah mereka nggak sadar,High
suami saya nyaris pingsan dada terasa berat banget tolong segera datang dia nggak bisa gerak,High
ada orang yang tergeletak di jalan saya khawatir dia nggak bisa bertahan lama,High
tolong anak saya kejangkejang dan lidahnya ke belakang tubuhnya kaku banget cepat ya,High
tolong saya nggak bisa bernapas dada saya sakit banget cepat datang saya takut,High
ada kecelakaan di depan rumah dua orang terluka parah darahnya banyak banget cepat datang,High
anak saya jatuh dari sepeda lututnya berdarah tapi masih bisa jalan pelanpelan nggak apaapa kan,Medium
suami saya pusing banget dia nggak bisa berdiri tegak tapi masih bisa bicara pelan,Medium
ibu saya mual dia nggak bisa makan tapi masih bisa bicara dengan jelas,Medium
tolong saya sedikit pusing setelah olahraga tapi masih bisa bergerak dengan hatihati,Medium
kakek saya merasa pusing tapi masih bisa duduk dan bicara tolong bawa ke dokter,Medium
anak saya sedikit demam badannya panas tapi masih aktif bermain sedikit,Medium
suami saya merasakan sakit kepala yang cukup berat tapi dia bisa beristirahat di sofa,Medium
tolong saya merasa pusing setelah bekerja seharian saya butuh bantuan untuk ke rumah sakit,Medium
ibu saya ada sedikit sesak napas tapi masih bisa ngomong dan bergerak pelan,Medium
tolong saya merasa mual dan pusing setelah makan pedas tapi saya masih bisa duduk,Medium
saya cuma merasa sedikit lelah setelah jalan kaki lama tapi sudah istirahat dan minum air,Low
tolong anak saya sedikit batukbatuk setelah main di luar nggak demam kok cuma pilek,Low
suami saya sedikit nyeri di tangan setelah angkat barang berat tapi dia bisa gerakin tangan dengan normal,Low
ibu saya cuma merasa sedikit pusing tapi sudah duduk dan minum air sekarang lebih baik,Low
tolong saya sedikit pusing setelah lama duduk di depan komputer nggak parah kok,Low
saya cuma merasa sedikit kaku di leher setelah tidur miring nggak ada yang serius,Low
anak saya sedikit alergi setelah makan cokelat tapi cuma kulitnya yang gatal sedikit,Low
saya merasa sedikit mual tapi sudah makan ringan dan duduk sekarang lebih baik,Low
suami saya sedikit nyeri di kaki setelah jalan jauh tapi masih bisa berjalan pelan,Low
tolong saya merasa sedikit pusing setelah lama di luar ruangan tapi sudah duduk dan minum air,Low
ibu saya merasa sedikit nyeri di dada tapi dia masih bisa berbicara dan gerak pelanpelan,Medium
tolong anak saya terjatuh dan sedikit terluka di lutut nggak parah cuma darahnya banyak,Medium
suami saya merasa pusing dan agak sesak napas dia bisa bicara tapi saya khawatir,Medium
saya merasa sedikit cemas karena dada saya sedikit nyeri tapi saya masih bisa berdiri,Medium
tolong saya sedikit mual dan kepala saya berat tapi nggak demam bisa nggak sih dicek,Medium
saya cuma sedikit pegal setelah berolahraga tapi nggak ada yang serius kok,Low
anak saya cuma sedikit gatalgatal setelah kena debu nggak ada ruam atau bengkak,Low
tolong saya sedikit capek setelah berjalan jauh tapi sudah istirahat dan merasa enakan,Low
suami saya cuma sedikit sakit kepala sudah minum obat dan istirahat jadi lebih baik,Low
tolong saya merasa sedikit mual setelah makan pedas tapi nggak terlalu parah,Low
ibu saya sedikit sesak napas tapi bisa berbicara pelan dan nggak ada gejala yang mengkhawatirkan,Low
saya hanya merasa sedikit pusing setelah berdiri lama sekarang sudah duduk dan enakan,Low
tolong saya merasa sedikit kaku di punggung setelah duduk terlalu lama nggak sakit parah,Low
anak saya sedikit alergi setelah kena dingin tapi cuma hidungnya meler sedikit,Low
tolong saya hanya merasa sedikit lelah setelah bekerja seharian nggak ada keluhan lain,Low
tolong suami saya tibatiba jatuh pingsan dan napasnya sangat terengahengah saya nggak tahu harus ngapain,High
anak saya kejangkejang dan tubuhnya kaku banget saya panik banget tolong segera datang,High
ada orang pingsan di depan rumah saya tubuhnya lemas banget nggak sadar cepat datang,High
tolong seseorang mengalami kecelakaan parah berdarah banyak nggak bisa bergerak tolong cepat datang,High
suami saya tibatiba merasa sesak napas dan dada terasa berat saya khawatir ini serangan jantung,High
ibu saya pingsan dan tubuhnya dingin banget dia nggak bisa bergerak sama sekali tolong cepat,High
tolong anak saya terjatuh dari tangga dan pingsan sekarang dia nggak bergerak dan napasnya tidak teratur,High
ada orang terjatuh dari motor dan terluka parah dia nggak sadar darahnya banyak sekali,High
tolong istri saya tidak bisa bernapas dengan normal dan dia sudah mulai pingsan,High
saya nggak bisa bernapas dada saya sangat sakit tolong segera datang,High
suami saya mulai merasa pusing setelah bekerja seharian saya khawatir karena dia kelihatan sangat lelah,Medium
ibu saya merasa pusing dan mual setelah makan tapi dia masih bisa berbicara dan bergerak pelan,Medium
saya agak cemas dada saya sedikit sesak dan rasanya tidak enak tapi saya masih bisa bernapas,Medium
anak saya sedikit demam badannya panas tapi dia masih bisa main sebentar,Medium
suami saya merasa pusing banget sepertinya kelelahan tapi dia bisa berbicara pelan,Medium
tolong saya merasa sedikit sesak di dada dan pusing tapi saya masih bisa duduk dan bernapas,Medium
ada sedikit gatalgatal di tubuh saya setelah kena debu tapi tidak parah cuma sedikit merah,Medium
tolong ibu saya merasa pusing dan sedikit lemas tapi masih bisa berbicara cuma lemah,Medium
tolong saya merasa mual dan pusing setelah makan pedas tapi saya masih bisa duduk,Medium
saya cuma merasa sedikit pegal di punggung setelah duduk lama nggak ada yang serius kok,Low
anak saya batuk sedikit tapi nggak demam cuma hidungnya sedikit meler,Low
tolong saya merasa sedikit lelah setelah berjalan cukup jauh tapi sudah minum air dan istirahat,Low
suami saya sedikit nyeri di punggung setelah angkat barang berat tapi masih bisa bergerak pelan,Low
saya sedikit mual setelah makan tapi tidak sampai muntah dan masih bisa beraktivitas,Low
ibu saya sedikit pusing setelah bangun tidur tapi sudah minum obat dan tidur sebentar jadi lebih baik,Low
anak saya sedikit alergi setelah bermain di luar kulitnya gatal sedikit tapi nggak parah,Low
tolong saya merasa sedikit kaku di leher setelah tidur malam nggak ada yang parah kok,Low
saya merasa sedikit pusing setelah bekerja terlalu lama tapi sudah duduk dan istirahat sejenak,Low
suami saya sedikit pusing setelah bekerja seharian tapi masih bisa istirahat dan bicara pelan,Low
tolong saya merasa pusing setelah terlalu lama di luar ruangan tapi masih bisa berdiri dan berbicara,Medium
anak saya jatuh dan sedikit berdarah di jari tapi dia masih bisa bermain dan nggak terlalu sakit,Medium
suami saya merasa sedikit nyeri di dada setelah olahraga tapi dia masih bisa bergerak pelan,Medium
saya merasa agak mual dan perut saya terasa tidak enak tapi masih bisa makan sedikit,Medium
ibu saya sedikit sesak napas setelah naik tangga tapi sudah bisa duduk dan bernapas pelan,Medium
tolong saya merasa sedikit pegal di leher setelah tidur miring nggak ada yang serius,Low
anak saya sedikit demam tapi masih bisa mainmain sebentar tidak ada gejala lain yang mengkhawatirkan,Low
saya merasa sedikit lelah setelah berjalan jauh tapi sudah minum air dan merasa lebih baik,Low
suami saya sedikit sakit kepala setelah beraktivitas seharian tapi sudah tidur sebentar dan enakan,Low
tolong saya merasa sedikit gatalgatal setelah kena debu nggak ada ruam atau bengkak,Low
ibu saya sedikit mual setelah makan terlalu banyak tapi sudah tidur sebentar dan lebih baik,Low
saya merasa sedikit pusing setelah berdiri lama tapi sudah duduk dan minum air sekarang lebih baik,Low
tolong saya merasa sedikit kaku di punggung setelah duduk terlalu lama nggak sakit parah,Low
anak saya sedikit alergi setelah kena dingin tapi cuma hidungnya meler sedikit,Low
tolong saya merasa sedikit pusing setelah lama di luar ruangan tapi sudah duduk dan minum air,Low
